File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,"('findMatch(java.util.Iterator,java.util.Iterator)',)",142,151,0.41141227604346386
org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyPointer,"('getPropertyNames()',)",78,96,0.36800113668480317
org.apache.commons.jxpath.ri.parser.XPathParser,"('EqualityExpr()',)",1373,1402,0.34790970175310165
org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,"('equal(org.apache.commons.jxpath.ri.EvalContext,org.apache.commons.jxpath.ri.compiler.Expression,org.apache.commons.jxpath.ri.compiler.Expression)',)",80,116,0.3325007748717943
org.apache.commons.jxpath.util.ValueUtils,"('getLength(java.lang.Object)',)",141,151,0.28233338711408335
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,"('setPositionIndividualProperty(int)',)",148,186,0.2809030196821168
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,"('prepareForIndividualProperty(java.lang.String)',)",267,309,0.2799108080359278
org.apache.commons.jxpath.ri.model.dynamic.DynamicPropertyPointer,"('getImmediateNode()',)",177,187,0.2798905837616915
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,"('getLength()',)",318,324,0.27094777801764386
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,"('PropertyIterator(org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,java.lang.String,boolean,org.apache.commons.jxpath.ri.model.NodePointer)',)",31,84,0.26674678283691844
org.apache.commons.jxpath.util.ValueUtils,"('getDynamicPropertyHandler(java.lang.Class)',)",537,551,0.25463002297084064
org.apache.commons.jxpath.ri.EvalContext,"('next()',)",125,142,0.24986728323855223
org.apache.commons.jxpath.ri.model.beans.PropertyOwnerPointer,"('PropertyOwnerPointer(org.apache.commons.jxpath.ri.model.NodePointer,java.util.Locale)',)",41,84,0.23481040568681724
org.apache.commons.jxpath.ri.model.dynamic.DynamicPointerFactory,"('createNodePointer(org.apache.commons.jxpath.ri.QName,java.lang.Object,java.util.Locale)',)",51,58,0.22906690820603695
org.apache.commons.jxpath.ri.EvalContext,"('hasNext()',)",108,117,0.21844280886930284
org.apache.commons.jxpath.ri.compiler.LocationPath,"('compute(org.apache.commons.jxpath.ri.EvalContext)',)",69,75,0.21107683258752583
org.apache.commons.jxpath.ri.axes.ChildContext,"('getCurrentNodePointer()',)",54,57,0.2085756967664235
org.apache.commons.jxpath.ri.model.NodePointer,"('isDefaultNamespace(java.lang.String)',)",622,627,0.20412673389153527
org.apache.commons.jxpath.ri.compiler.Path,"('buildContextChain(org.apache.commons.jxpath.ri.EvalContext,int,boolean)',)",252,274,0.20324486172929232
org.apache.commons.jxpath.ri.EvalContext,"('nextSet()',)",332,360,0.20077589629117037
org.apache.commons.jxpath.ri.model.dynamic.DynamicPointerFactory,"('createNodePointer(org.apache.commons.jxpath.ri.model.NodePointer,org.apache.commons.jxpath.ri.QName,java.lang.Object)',)",65,76,0.2004902836887726
org.apache.commons.jxpath.ri.model.beans.PropertyPointer,"('PropertyPointer(org.apache.commons.jxpath.ri.model.NodePointer)',)",38,126,0.19752199937288628
org.apache.commons.jxpath.util.ValueUtils,"('getValue(java.lang.Object,int)',)",292,321,0.19304220149255275
org.apache.commons.jxpath.xml.DOMParser,"('parseXML(java.io.InputStream)',)",35,48,0.19116278371205836
org.apache.commons.jxpath.ri.model.jdom.JDOMPointerFactory,"('createNodePointer(org.apache.commons.jxpath.ri.model.NodePointer,org.apache.commons.jxpath.ri.QName,java.lang.Object)',)",55,61,0.19057230454821839
org.apache.commons.jxpath.ri.compiler.Path,"('createContextForStep(org.apache.commons.jxpath.ri.EvalContext,int,org.apache.commons.jxpath.ri.compiler.NodeTest)',)",289,327,0.18934509375647343
org.apache.commons.jxpath.ri.model.beans.PropertyIterator,"('getNodePointer()',)",103,130,0.185190579802153
org.apache.commons.jxpath.xml.DocumentContainer,"('getParser(java.lang.String)',)",175,191,0.18219160217832825
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_98()',)",2567,2570,0.17777673240473854
org.apache.commons.jxpath.ri.model.beans.BeanPointerFactory,"('createNodePointer(org.apache.commons.jxpath.ri.model.NodePointer,org.apache.commons.jxpath.ri.QName,java.lang.Object)',)",49,54,0.1775784077783414
org.apache.commons.jxpath.ri.parser.XPathParser,"('LocationPath()',)",445,515,0.17330753947848487
org.apache.commons.jxpath.JXPathIntrospector,"('instantiate(java.lang.Class,java.lang.String)',)",203,216,0.1699690838578915
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_72()',)",2676,2678,0.16861650010558418
org.apache.commons.jxpath.ri.parser.XPathParser,"('AbbreviatedAxisSpecifier()',)",894,904,0.1650879896777221
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_57()',)",2717,2718,0.16494205756247002
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_63()',)",2732,2733,0.16494205756247002
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_56()',)",2722,2723,0.16470002946795384
org.apache.commons.jxpath.ri.parser.XPathParser,"('jj_3R_55()',)",2727,2728,0.16470002946795384
