File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.lang.time.StopWatch,"('StopWatch()',)",65,86,0.0
org.apache.commons.lang.time.StopWatch,"('start()',)",96,105,0.0
org.apache.commons.lang.time.StopWatch,"('stop()',)",115,120,0.0
org.apache.commons.lang.time.StopWatch,"('reset()',)",128,132,0.0
org.apache.commons.lang.time.StopWatch,"('split()',)",144,149,0.0
org.apache.commons.lang.time.StopWatch,"('unsplit()',)",160,165,0.0
org.apache.commons.lang.time.StopWatch,"('suspend()',)",176,181,0.0
org.apache.commons.lang.time.StopWatch,"('resume()',)",192,198,0.0
org.apache.commons.lang.time.StopWatch,"('getTime()',)",209,218,0.0
org.apache.commons.lang.time.StopWatch,"('getSplitTime()',)",232,235,0.0
org.apache.commons.lang.time.StopWatch,"('toString()',)",247,247,0.0
org.apache.commons.lang.time.StopWatch,"('toSplitString()',)",260,260,0.0
