File,Signature,StartLine,EndLine,Suspiciousness
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('createInstance()',)",255,255,1.0
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('DefaultPrettyPrinter(com.fasterxml.jackson.core.SerializableString)',)",52,130,0.47140452079103173
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('DefaultPrettyPrinter(com.fasterxml.jackson.core.util.DefaultPrettyPrinter)',)",133,134,0.47140452079103173
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('DefaultPrettyPrinter(com.fasterxml.jackson.core.util.DefaultPrettyPrinter,com.fasterxml.jackson.core.SerializableString)',)",52,148,0.47140452079103173
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('DefaultPrettyPrinter()',)",101,102,0.3779644730092272
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('withSeparators(com.fasterxml.jackson.core.util.Separators)',)",242,244,0.3779644730092272
com.fasterxml.jackson.core.util.DefaultIndenter,"('DefaultIndenter(java.lang.String,java.lang.String)',)",52,63,0.35355339059327373
com.fasterxml.jackson.core.util.DefaultIndenter,"('<clinit>()',)",22,29,0.35355339059327373
com.fasterxml.jackson.core.util.Separators,"('Separators()',)",27,28,0.3333333333333333
com.fasterxml.jackson.core.util.Separators,"('createDefaultInstance()',)",23,23,0.3333333333333333
com.fasterxml.jackson.core.util.Separators,"('getObjectFieldValueSeparator()',)",53,53,0.31622776601683794
com.fasterxml.jackson.core.util.Separators,"('Separators(char,char,char)',)",31,35,0.3086066999241838
com.fasterxml.jackson.core.TokenStreamFactory,"('TokenStreamFactory()',)",16,16,0.05997601439040672
com.fasterxml.jackson.core.JsonFactory,"('JsonFactory()',)",285,285,0.05997601439040672
com.fasterxml.jackson.core.JsonFactory,"('JsonFactory(com.fasterxml.jackson.core.ObjectCodec)',)",192,287,0.05997601439040672
com.fasterxml.jackson.core.JsonFactory,"('<clinit>()',)",165,179,0.05997601439040672
com.fasterxml.jackson.core.util.DefaultPrettyPrinter,"('<clinit>()',)",28,28,0.05997601439040672
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,"('CharsToNameCanonicalizer(int)',)",232,246,0.05997601439040672
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,"('createRoot()',)",293,296,0.05997601439040672
com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer,"('createRoot(int)',)",300,300,0.05997601439040672
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,"('ByteQuadsCanonicalizer(int,boolean,int,boolean)',)",222,242,0.05997601439040672
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,"('createRoot()',)",287,290,0.05997601439040672
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,"('createRoot(int)',)",296,296,0.05997601439040672
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,"('_calcTertiaryShift(int)',)",1191,1204,0.05997601439040672
com.fasterxml.jackson.core.io.SerializedString,"('SerializedString(java.lang.String)',)",50,55,0.05986843400892496
com.fasterxml.jackson.core.TokenStreamFactory,"('_createDataOutputWrapper(java.io.DataOutput)',)",159,159,0
com.fasterxml.jackson.core.TokenStreamFactory,"('_optimizedStreamFromURL(java.net.URL)',)",167,185,0
com.fasterxml.jackson.core.JsonFactory,"('JsonFactory(com.fasterxml.jackson.core.JsonFactory,com.fasterxml.jackson.core.ObjectCodec)',)",192,309,0
com.fasterxml.jackson.core.JsonFactory,"('JsonFactory(com.fasterxml.jackson.core.JsonFactoryBuilder)',)",317,320,0
com.fasterxml.jackson.core.JsonFactory,"('JsonFactory(com.fasterxml.jackson.core.TSFBuilder,boolean)',)",192,337,0
com.fasterxml.jackson.core.JsonFactory,"('rebuild()',)",347,348,0
com.fasterxml.jackson.core.JsonFactory,"('builder()',)",361,361,0
com.fasterxml.jackson.core.JsonFactory,"('copy()',)",380,382,0
com.fasterxml.jackson.core.JsonFactory,"('_checkInvalidCopy(java.lang.Class)',)",390,394,0
com.fasterxml.jackson.core.JsonFactory,"('readResolve()',)",408,408,0
com.fasterxml.jackson.core.JsonFactory,"('requiresPropertyOrdering()',)",433,433,0
com.fasterxml.jackson.core.JsonFactory,"('canHandleBinaryNatively()',)",448,448,0
com.fasterxml.jackson.core.JsonFactory,"('canUseCharArrays()',)",462,462,0
com.fasterxml.jackson.core.JsonFactory,"('canParseAsync()',)",476,476,0
com.fasterxml.jackson.core.JsonFactory,"('getFormatReadFeatureType()',)",481,481,0
com.fasterxml.jackson.core.JsonFactory,"('getFormatWriteFeatureType()',)",486,486,0
com.fasterxml.jackson.core.JsonFactory,"('canUseSchema(com.fasterxml.jackson.core.FormatSchema)',)",507,511,0
com.fasterxml.jackson.core.JsonFactory,"('getFormatName()',)",528,531,0
com.fasterxml.jackson.core.JsonFactory,"('hasFormat(com.fasterxml.jackson.core.format.InputAccessor)',)",541,544,0
com.fasterxml.jackson.core.JsonFactory,"('requiresCustomCodec()',)",561,561,0
com.fasterxml.jackson.core.JsonFactory,"('hasJSONFormat(com.fasterxml.jackson.core.format.InputAccessor)',)",570,570,0
com.fasterxml.jackson.core.JsonFactory,"('version()',)",581,581,0
com.fasterxml.jackson.core.JsonFactory,"('configure(com.fasterxml.jackson.core.JsonFactory$Feature,boolean)',)",598,598,0
com.fasterxml.jackson.core.JsonFactory,"('enable(com.fasterxml.jackson.core.JsonFactory$Feature)',)",609,610,0
com.fasterxml.jackson.core.JsonFactory,"('disable(com.fasterxml.jackson.core.JsonFactory$Feature)',)",621,622,0
com.fasterxml.jackson.core.JsonFactory,"('isEnabled(com.fasterxml.jackson.core.JsonFactory$Feature)',)",629,629,0
com.fasterxml.jackson.core.JsonFactory,"('getParserFeatures()',)",634,634,0
com.fasterxml.jackson.core.JsonFactory,"('getGeneratorFeatures()',)",639,639,0
com.fasterxml.jackson.core.JsonFactory,"('getFormatParserFeatures()',)",645,645,0
com.fasterxml.jackson.core.JsonFactory,"('getFormatGeneratorFeatures()',)",651,651,0
com.fasterxml.jackson.core.JsonFactory,"('configure(com.fasterxml.jackson.core.JsonParser$Feature,boolean)',)",665,665,0
com.fasterxml.jackson.core.JsonFactory,"('enable(com.fasterxml.jackson.core.JsonParser$Feature)',)",673,674,0
com.fasterxml.jackson.core.JsonFactory,"('disable(com.fasterxml.jackson.core.JsonParser$Feature)',)",682,683,0
com.fasterxml.jackson.core.JsonFactory,"('isEnabled(com.fasterxml.jackson.core.JsonParser$Feature)',)",691,691,0
com.fasterxml.jackson.core.JsonFactory,"('isEnabled(com.fasterxml.jackson.core.StreamReadFeature)',)",698,698,0
com.fasterxml.jackson.core.JsonFactory,"('getInputDecorator()',)",706,706,0
com.fasterxml.jackson.core.JsonFactory,"('setInputDecorator(com.fasterxml.jackson.core.io.InputDecorator)',)",716,717,0
com.fasterxml.jackson.core.JsonFactory,"('configure(com.fasterxml.jackson.core.JsonGenerator$Feature,boolean)',)",731,731,0
com.fasterxml.jackson.core.JsonFactory,"('enable(com.fasterxml.jackson.core.JsonGenerator$Feature)',)",739,740,0
com.fasterxml.jackson.core.JsonFactory,"('disable(com.fasterxml.jackson.core.JsonGenerator$Feature)',)",748,749,0
com.fasterxml.jackson.core.JsonFactory,"('isEnabled(com.fasterxml.jackson.core.JsonGenerator$Feature)',)",757,757,0
com.fasterxml.jackson.core.JsonFactory,"('isEnabled(com.fasterxml.jackson.core.StreamWriteFeature)',)",764,764,0
com.fasterxml.jackson.core.JsonFactory,"('getCharacterEscapes()',)",771,771,0
com.fasterxml.jackson.core.JsonFactory,"('setCharacterEscapes(com.fasterxml.jackson.core.io.CharacterEscapes)',)",778,779,0
com.fasterxml.jackson.core.JsonFactory,"('getOutputDecorator()',)",787,787,0
com.fasterxml.jackson.core.JsonFactory,"('setOutputDecorator(com.fasterxml.jackson.core.io.OutputDecorator)',)",797,798,0
com.fasterxml.jackson.core.JsonFactory,"('setRootValueSeparator(java.lang.String)',)",811,812,0
com.fasterxml.jackson.core.JsonFactory,"('getRootValueSeparator()',)",819,819,0
com.fasterxml.jackson.core.JsonFactory,"('setCodec(com.fasterxml.jackson.core.ObjectCodec)',)",836,837,0
com.fasterxml.jackson.core.JsonFactory,"('getCodec()',)",840,840,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.io.File)',)",871,873,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.net.URL)',)",899,901,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.io.InputStream)',)",927,928,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.io.Reader)',)",948,949,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(byte[])',)",960,967,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(byte[],int,int)',)",982,990,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.lang.String)',)",1001,1011,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(char[])',)",1022,1022,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(char[],int,int)',)",1032,1035,0
com.fasterxml.jackson.core.JsonFactory,"('createParser(java.io.DataInput)',)",1051,1052,0
com.fasterxml.jackson.core.JsonFactory,"('createNonBlockingByteArrayParser()',)",1078,1081,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.OutputStream,com.fasterxml.jackson.core.JsonEncoding)',)",1117,1123,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.OutputStream)',)",1136,1136,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.Writer)',)",1156,1157,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.File,com.fasterxml.jackson.core.JsonEncoding)',)",1179,1187,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.DataOutput,com.fasterxml.jackson.core.JsonEncoding)',)",1198,1198,0
com.fasterxml.jackson.core.JsonFactory,"('createGenerator(java.io.DataOutput)',)",1211,1211,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(java.io.File)',)",1241,1241,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(java.net.URL)',)",1266,1266,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(java.io.InputStream)',)",1292,1292,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(java.io.Reader)',)",1311,1311,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(byte[])',)",1321,1321,0
com.fasterxml.jackson.core.JsonFactory,"('createJsonParser(byte[],int,int)',)",1336,1336,0
