File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.math3.stat.inference.MannWhitneyUTest,"ensureDataConformance(double[],double[])",63,82,0.012669341439868188
org.apache.commons.math3.stat.ranking.NaturalRanking,"restoreNaNs(double[],List<Integer>)",380,395,0.011283068787640743
org.apache.commons.math3.stat.ranking.NaturalRanking,getNanPositions(IntDoublePair[]),397,411,0.010530429327702822
org.apache.commons.math3.stat.ranking.NaturalRanking,"resolveTie(double[],List<Integer>)",312,364,0.01021462119738705
org.apache.commons.math3.stat.ranking.NaturalRanking,rank(double[]),182,249,0.010056010036981974
org.apache.commons.math3.distribution.NormalDistribution,cumulativeProbability(double),129,142,0.008647113051027059
org.apache.commons.math3.stat.inference.MannWhitneyUTest,"mannWhitneyU(double[],double[])",98,156,0.00852681613162327
org.apache.commons.math3.stat.inference.MannWhitneyUTest,"mannWhitneyUTest(double[],double[])",186,232,0.008414974103611597
org.apache.commons.math3.stat.inference.MannWhitneyUTest,MannWhitneyUTest(),39,47,0.0082277814303363
org.apache.commons.math3.stat.inference.MannWhitneyUTest,"calculateAsymptoticPValue(double,int,int)",158,184,0.008089264116268596
org.apache.commons.math3.special.Gamma,"regularizedGammaP(double,double,double,int)",120,187,0.007717238641909892
org.apache.commons.math3.stat.ranking.NaturalRanking,"NaturalRanking(NaNStrategy,TiesStrategy)",122,133,0.00716435233675522
org.apache.commons.math3.stat.ranking.NaturalRanking,"fill(double[],List<Integer>,double)",366,378,0.007066944063851613
org.apache.commons.math3.special.Erf,erf(double),46,72,0.0070049195460470965
org.apache.commons.math3.distribution.NormalDistribution,"NormalDistribution(double,double,double)",64,83,0.006297927453661666
org.apache.commons.math3.distribution.NormalDistribution,"NormalDistribution(double,double)",52,62,0.0052975302189175845
org.apache.commons.math3.util.ArithmeticUtils,factorial(int),274,307,0.004497478961740614
org.apache.commons.math3.util.ResizableDoubleArray,setInitialCapacity(int),747,764,0.004346809639807314
org.apache.commons.math3.util.ResizableDoubleArray,shouldContract(),793,805,0.004337818257053834
org.apache.commons.math3.util.ResizableDoubleArray,expand(),516,543,0.004307273065196296
org.apache.commons.math3.util.FastMath,"pow(double,double)",1412,1577,0.004224755020370763
org.apache.commons.math3.util.FastMath,ceil(double),3354,3377,0.004158595533357949
org.apache.commons.math3.util.FastMath,"log(double,double[])",1099,1325,0.004154829027140989
org.apache.commons.math3.util.FastMath,"exp(double,double,double[])",810,932,0.00414528147761575
org.apache.commons.math3.util.FastMath,floor(double),3327,3352,0.004043531440175638
org.apache.commons.math3.util.ResizableDoubleArray,getElements(),591,603,0.004017184327022455
org.apache.commons.math3.util.ResizableDoubleArray,contract(),426,440,0.0039927767231270166
org.apache.commons.math3.util.ResizableDoubleArray,addElement(double),295,309,0.003974793154193434
org.apache.commons.math3.util.FastMath,"max(double,double)",3529,3552,0.0039735638610329605
org.apache.commons.math3.util.FastMathLiteralArrays,loadLnMant(),6168,6175,0.0037794525047014304
org.apache.commons.math3.util.FastMathLiteralArrays,loadExpIntA(),6136,6143,0.003778798778527448
org.apache.commons.math3.util.FastMathLiteralArrays,loadExpIntB(),6144,6151,0.003778798778527448
org.apache.commons.math3.util.FastMathLiteralArrays,loadExpFracA(),6152,6159,0.003777149923102955
org.apache.commons.math3.util.FastMathLiteralArrays,loadExpFracB(),6160,6167,0.003777149923102955
org.apache.commons.math3.util.ArithmeticUtils,"binomialCoefficient(int,int)",81,160,0.003650232106271692
org.apache.commons.math3.stat.inference.MannWhitneyUTest,"MannWhitneyUTest(NaNStrategy,TiesStrategy)",49,61,0.003592653633358074
org.apache.commons.math3.util.ArithmeticUtils,"binomialCoefficientLog(int,int)",208,272,0.0035130810201109653
org.apache.commons.math3.util.ArithmeticUtils,"gcd(int,int)",355,440,0.003479243418101667
org.apache.commons.math3.special.Gamma,logGamma(double),75,106,0.0034617356434359205
org.apache.commons.math3.util.ArithmeticUtils,"gcd(long,long)",442,527,0.003442767867074367
org.apache.commons.math3.util.ResizableDoubleArray,setNumElements(int),766,791,0.0034373440628475693
org.apache.commons.math3.util.ArithmeticUtils,"lcm(int,int)",529,561,0.0034369946754193746
org.apache.commons.math3.util.FastMath,exp(double),786,808,0.0034351971173914035
