File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.compress.archivers.zip.X7875_NewUnix,"parseFromLocalFileData(byte[],int,int)",196,219,0.015045312418465273
org.apache.commons.compress.archivers.zip.ZipUtil,signedByteToUnsignedInt(byte),165,179,0.014308205515053482
org.apache.commons.compress.archivers.zip.ZipLong,"putLong(long,byte[],int)",141,155,0.01181995579795467
org.apache.commons.compress.archivers.zip.ZipLong,ZipLong(long),89,95,0.011752575565403208
org.apache.commons.compress.archivers.zip.ZipLong,getBytes(long),130,139,0.01172234208711645
org.apache.commons.compress.archivers.zip.X7875_NewUnix,reset(),230,238,0.011396356877830159
org.apache.commons.compress.archivers.zip.ZipShort,ZipShort(int),37,43,0.011318203982449971
org.apache.commons.compress.archivers.zip.ZipLong,getBytes(),114,120,0.011278360909830346
org.apache.commons.compress.archivers.zip.X7875_NewUnix,trimLeadingZeroesForceMinLength(byte[]),278,344,0.011153258186442423
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,"parseFromCentralDirectoryData(byte[],int,int)",177,185,0.010936653166404672
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,"parseFromLocalFileData(byte[],int,int)",157,175,0.010899055287415246
org.apache.commons.compress.archivers.zip.X7875_NewUnix,getCentralDirectoryLength(),139,147,0.01089457689019777
org.apache.commons.compress.archivers.zip.X7875_NewUnix,getLocalFileDataLength(),125,137,0.010880721702240819
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,getLocalFileDataLength(),153,155,0.010854788919028194
org.apache.commons.compress.archivers.zip.X7875_NewUnix,"parseFromCentralDirectoryData(byte[],int,int)",221,228,0.010819514748730124
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,setNameCRC32(long),95,102,0.010817552081179812
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,"AbstractUnicodeExtraField(String,byte[],int,int)",39,61,0.010817479696323075
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,"AbstractUnicodeExtraField(String,byte[])",63,73,0.010805149419170558
org.apache.commons.compress.archivers.zip.ZipUtil,fromDosTime(ZipLong),200,209,0.010804941284794738
org.apache.commons.compress.archivers.zip.UnsupportedZipFeatureException,"UnsupportedZipFeatureException(ZipMethod,ZipArchiveEntry)",47,60,0.010797154122973796
org.apache.commons.compress.archivers.zip.AbstractUnicodeExtraField,getNameCRC32(),87,93,0.010786603136156304
org.apache.commons.compress.archivers.zip.ZipUtil,longToBig(long),143,163,0.010785137421941923
org.apache.commons.compress.archivers.zip.ZipUtil,"setNameAndCommentFromExtraFields(ZipArchiveEntry,byte[],byte[])",231,257,0.010782454576981938
