File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.lang3.text.translate.LookupTranslator,"translate(CharSequence,int,Writer)",60,79,0.01274777576424955
org.apache.commons.lang3.text.translate.AggregateTranslator,"translate(CharSequence,int,Writer)",44,58,0.012357632403646165
org.apache.commons.lang3.text.translate.CharSequenceTranslator,"translate(CharSequence,Writer)",67,104,0.01181979480815338
org.apache.commons.lang3.ArrayUtils,clone(T[]),303,321,0.011748877224252219
org.apache.commons.lang3.text.translate.CharSequenceTranslator,translate(CharSequence),48,65,0.011374615766294787
org.apache.commons.lang3.text.translate.NumericEntityUnescaper,NumericEntityUnescaper(OPTION),40,62,0.01102619232488668
org.apache.commons.lang3.StringEscapeUtils,escapeXml(String),486,507,0.010742937847854631
org.apache.commons.lang3.text.translate.EntityArrays,ISO8859_1_ESCAPE(),29,34,0.008544229281316748
org.apache.commons.lang3.text.translate.CharSequenceTranslator,with(CharSequenceTranslator),106,118,0.008497697467903258
org.apache.commons.lang3.text.translate.AggregateTranslator,AggregateTranslator(CharSequenceTranslator),35,42,0.008464516407625381
org.apache.commons.lang3.text.translate.LookupTranslator,LookupTranslator(CharSequence[]),35,58,0.008399070922510693
org.apache.commons.lang3.text.translate.UnicodeEscaper,"outsideOf(int,int)",77,86,0.008387556887746155
org.apache.commons.lang3.text.translate.EntityArrays,invert(String[][]),411,423,0.008370698888080485
org.apache.commons.lang3.text.translate.UnicodeEscaper,"UnicodeEscaper(int,int,boolean)",41,55,0.008342588195861943
org.apache.commons.lang3.StringEscapeUtils,unescapeXml(String),511,528,0.004700540876674088
org.apache.commons.lang3.StringEscapeUtils,escapeEcmaScript(String),344,371,0.0045822846604929406
org.apache.commons.lang3.StringEscapeUtils,escapeJava(String),319,342,0.004582284558766463
org.apache.commons.lang3.StringEscapeUtils,escapeHtml4(String),405,434,0.004515506241125674
org.apache.commons.lang3.StringEscapeUtils,unescapeHtml4(String),450,469,0.004511593086815354
org.apache.commons.lang3.StringEscapeUtils,escapeHtml3(String),436,447,0.00446709855530004
org.apache.commons.lang3.StringEscapeUtils,unescapeHtml3(String),471,483,0.00446709855530004
org.apache.commons.lang3.StringEscapeUtils,escapeCsv(String),533,557,0.00446709855530004
org.apache.commons.lang3.StringEscapeUtils,unescapeCsv(String),559,583,0.00446709855530004
org.apache.commons.lang3.text.translate.NumericEntityUnescaper,"translate(CharSequence,int,Writer)",74,138,0.004339268393502385
org.apache.commons.lang3.text.translate.CodePointTranslator,"translate(CharSequence,int,Writer)",31,44,0.004338644832664059
org.apache.commons.lang3.text.translate.OctalUnescaper,"translate(CharSequence,int,Writer)",38,59,0.004335626280930611
org.apache.commons.lang3.text.translate.UnicodeEscaper,"translate(int,Writer)",99,129,0.004296260422094826
org.apache.commons.lang3.StringEscapeUtils,unescapeJava(String),373,384,0.004284795060054452
org.apache.commons.lang3.StringEscapeUtils,unescapeEcmaScript(String),386,401,0.004284795060054452
org.apache.commons.lang3.text.translate.UnicodeUnescaper,"translate(CharSequence,int,Writer)",32,68,0.004242155473249536
org.apache.commons.lang3.text.translate.UnicodeEscaper,UnicodeEscaper(),34,39,0.0042279123741851
org.apache.commons.lang3.ArrayUtils,"subarray(T[],int,int)",815,864,0.004211411849869254
org.apache.commons.lang3.StringEscapeUtils,StringEscapeUtils(),303,315,0.004196725321683899
org.apache.commons.lang3.ArrayUtils,"toPrimitive(Character[],char)",2700,2721,0.004195924239990789
org.apache.commons.lang3.ArrayUtils,toPrimitive(Character[]),2678,2698,0.004195924202136525
org.apache.commons.lang3.ArrayUtils,toObject(char[]),2723,2742,0.004195924202136525
org.apache.commons.lang3.ArrayUtils,"add(char[],int,char)",4060,4090,0.004193423509245095
org.apache.commons.lang3.ArrayUtils,"add(char[],char)",3804,3829,0.004185113347380048
org.apache.commons.lang3.ArrayUtils,"subarray(long[],int,int)",866,903,0.004183478991350976
org.apache.commons.lang3.ArrayUtils,"subarray(int[],int,int)",905,942,0.004183478991350976
org.apache.commons.lang3.ArrayUtils,"subarray(short[],int,int)",944,981,0.004183478991350976
