File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.math.special.Gamma,"('regularizedGammaP(double,double,double,int)',)",158,186,1.2380368791990481
org.apache.commons.math.MaxIterationsExceededException,"('MaxIterationsExceededException(int)',)",36,39,0.9128709291752769
org.apache.commons.math.MathException,"('printStackTrace(java.io.PrintWriter)',)",265,272,0.8656588058805335
org.apache.commons.math.ConvergenceException,"('ConvergenceException(java.lang.String,java.lang.Object[])',)",44,45,0.7905694150420948
org.apache.commons.math.special.Erf,"('erf(double)',)",56,60,0.7771602537035714
org.apache.commons.math.distribution.NormalDistributionImpl,"('setStandardDeviation(double)',)",93,98,0.6540778183481621
org.apache.commons.math.distribution.NormalDistributionImpl,"('cumulativeProbability(double)',)",109,109,0.6454972243679028
org.apache.commons.math.MathException,"('translate(java.lang.String,java.util.Locale)',)",83,100,0.48757337448844457
org.apache.commons.math.distribution.NormalDistributionImpl,"('NormalDistributionImpl(double,double)',)",39,53,0.45643546458763845
org.apache.commons.math.distribution.NormalDistributionImpl,"('setMean(double)',)",76,77,0.45643546458763845
org.apache.commons.math.MathException,"('<clinit>()',)",47,57,0.44435837535541484
org.apache.commons.math.MathException,"('MathException(java.lang.String,java.lang.Object[])',)",151,155,0.3450327796711771
org.apache.commons.math.MathException,"('getCause()',)",235,235,0.34426518632954817
org.apache.commons.math.MathException,"('buildMessage(java.lang.String,java.lang.Object[],java.util.Locale)',)",113,115,0.3261640365267211
org.apache.commons.math.special.Gamma,"('<clinit>()',)",40,60,0.22360679774997896
org.apache.commons.math.distribution.AbstractContinuousDistribution,"('AbstractContinuousDistribution()',)",45,46,0.19920476822239894
org.apache.commons.math.distribution.AbstractDistribution,"('AbstractDistribution()',)",38,39,0.18380365552345193
org.apache.commons.math.distribution.NormalDistributionImpl,"('NormalDistributionImpl()',)",60,61,0.1414213562373095
org.apache.commons.math.MathException,"('MathException()',)",123,127,0.0
org.apache.commons.math.MathException,"('MathException(java.lang.String)',)",137,141,0.0
org.apache.commons.math.MathException,"('MathException(java.lang.Throwable)',)",165,169,0.0
org.apache.commons.math.MathException,"('MathException(java.lang.String,java.lang.Throwable)',)",181,185,0.0
org.apache.commons.math.MathException,"('MathException(java.lang.String,java.lang.Object[],java.lang.Throwable)',)",197,201,0.0
org.apache.commons.math.MathException,"('getPattern()',)",208,208,0.0
org.apache.commons.math.MathException,"('getArguments()',)",216,216,0.0
org.apache.commons.math.MathException,"('getMessage(java.util.Locale)',)",226,226,0.0
org.apache.commons.math.MathException,"('printStackTrace()',)",242,243,0.0
org.apache.commons.math.MathException,"('printStackTrace(java.io.PrintStream)',)",251,257,0.0
org.apache.commons.math.distribution.AbstractDistribution,"('cumulativeProbability(double,double)',)",60,64,0.0
org.apache.commons.math.distribution.AbstractContinuousDistribution,"('inverseCumulativeProbability(double)',)",61,109,0.0
org.apache.commons.math.util.ContinuedFraction,"('ContinuedFraction()',)",51,52,0.0
org.apache.commons.math.util.ContinuedFraction,"('evaluate(double)',)",79,79,0.0
org.apache.commons.math.util.ContinuedFraction,"('evaluate(double,double)',)",90,90,0.0
org.apache.commons.math.util.ContinuedFraction,"('evaluate(double,int)',)",101,101,0.0
org.apache.commons.math.util.ContinuedFraction,"('evaluate(double,double,int)',)",133,178,0.0
org.apache.commons.math.special.Gamma,"('Gamma()',)",67,68,0.0
org.apache.commons.math.special.Gamma,"('logGamma(double)',)",90,106,0.0
org.apache.commons.math.special.Gamma,"('regularizedGammaP(double,double)',)",120,120,0.0
org.apache.commons.math.special.Gamma,"('regularizedGammaQ(double,double)',)",200,200,0.0
org.apache.commons.math.special.Gamma,"('regularizedGammaQ(double,double,double,int)',)",233,260,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('getMean()',)",68,68,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('getStandardDeviation()',)",84,84,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('inverseCumulativeProbability(double)',)",129,135,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('getDomainLowerBound(double)',)",150,156,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('getDomainUpperBound(double)',)",171,177,0.0
org.apache.commons.math.distribution.NormalDistributionImpl,"('getInitialDomain(double)',)",191,199,0.0
org.apache.commons.math.special.Erf,"('Erf()',)",38,39,0.0
org.apache.commons.math.ConvergenceException,"('ConvergenceException()',)",34,35,0.0
org.apache.commons.math.ConvergenceException,"('ConvergenceException(java.lang.Throwable)',)",52,53,0.0
org.apache.commons.math.ConvergenceException,"('ConvergenceException(java.lang.String,java.lang.Object[],java.lang.Throwable)',)",63,64,0.0
org.apache.commons.math.ConvergenceException,"('ConvergenceException(java.lang.String,java.lang.Throwable)',)",77,78,0.0
org.apache.commons.math.ConvergenceException,"('ConvergenceException(java.lang.String)',)",89,90,0.0
org.apache.commons.math.MaxIterationsExceededException,"('MaxIterationsExceededException(int,java.lang.String,java.lang.Object[])',)",50,52,0.0
org.apache.commons.math.MaxIterationsExceededException,"('getMaxIterations()',)",58,58,0.0
