File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.lang3.RandomStringUtils,"('random(int,int,int,boolean,boolean,char[],java.util.Random)',)",225,288,1.1294750756692333
org.apache.commons.lang3.RandomStringUtils,"('<clinit>()',)",43,43,0.8017837257372732
org.apache.commons.lang3.RandomStringUtils,"('random(int,int,int,boolean,boolean)',)",163,163,0.29814239699997197
org.apache.commons.lang3.RandomStringUtils,"('random(int,char[])',)",325,328,0.28317193205517815
org.apache.commons.lang3.RandomStringUtils,"('randomAlphanumeric(int)',)",111,111,0.23570226039551587
org.apache.commons.lang3.RandomStringUtils,"('random(int,int,int,boolean,boolean,char[])',)",187,187,0.23570226039551587
org.apache.commons.lang3.RandomStringUtils,"('random(int,boolean,boolean)',)",143,143,0.16666666666666666
org.apache.commons.lang3.RandomStringUtils,"('RandomStringUtils()',)",54,55,0.0
org.apache.commons.lang3.RandomStringUtils,"('random(int)',)",69,69,0.0
org.apache.commons.lang3.RandomStringUtils,"('randomAscii(int)',)",83,83,0.0
org.apache.commons.lang3.RandomStringUtils,"('randomAlphabetic(int)',)",97,97,0.0
org.apache.commons.lang3.RandomStringUtils,"('randomNumeric(int)',)",125,125,0.0
org.apache.commons.lang3.RandomStringUtils,"('random(int,java.lang.String)',)",306,309,0.0
