File,Signature,StartLine,EndLine,Suspiciousness
com.google.gson.internal.bind.JsonTreeReader,"('skipValue()',)",257,265,0.4955547799737474
com.google.gson.internal.bind.JsonTreeReader,"('peek()',)",107,145,0.27020440078354285
com.google.gson.internal.bind.JsonTreeReader,"('<clinit>()',)",38,46,0.228747855498907
com.google.gson.internal.bind.JsonTreeReader,"('push(java.lang.Object)',)",280,292,0.21853238830702648
com.google.gson.internal.bind.JsonTreeReader,"('popStack()',)",154,156,0.15811388300841897
com.google.gson.internal.bind.JsonTreeReader,"('JsonTreeReader(com.google.gson.JsonElement)',)",51,68,0.1524985703326047
com.google.gson.internal.bind.JsonTreeReader,"('peekStack()',)",150,150,0.15249857033260467
com.google.gson.JsonObject,"('JsonObject()',)",32,33,0.10482848367219183
com.google.gson.internal.LinkedTreeMap,"('LinkedTreeMap()',)",60,61,0.09016696346674323
com.google.gson.internal.LinkedTreeMap,"('LinkedTreeMap(java.util.Comparator)',)",48,75,0.09016696346674323
com.google.gson.internal.LinkedTreeMap,"('<clinit>()',)",38,40,0.09016696346674323
com.google.gson.JsonElement,"('JsonElement()',)",33,33,0.06666666666666667
com.google.gson.stream.JsonReader,"('JsonReader(java.io.Reader)',)",230,294,0.05324908142486145
com.google.gson.stream.JsonToken,"('<clinit>()',)",25,84,0.046880723093849545
com.google.gson.stream.JsonToken,"('JsonToken(java.lang.String,int)',)",25,25,0.04688072309384954
com.google.gson.stream.JsonReader,"('<clinit>()',)",192,1607,0.045990293251238136
com.google.gson.internal.JsonReaderInternalAccess,"('JsonReaderInternalAccess()',)",25,25,0.0430730492253948
com.google.gson.JsonElement,"('isJsonArray()',)",46,46,0.0
com.google.gson.JsonElement,"('isJsonObject()',)",55,55,0.0
com.google.gson.JsonElement,"('isJsonPrimitive()',)",64,64,0.0
com.google.gson.JsonElement,"('isJsonNull()',)",74,74,0.0
com.google.gson.JsonElement,"('getAsJsonObject()',)",87,90,0.0
com.google.gson.JsonElement,"('getAsJsonArray()',)",103,106,0.0
com.google.gson.JsonElement,"('getAsJsonPrimitive()',)",119,122,0.0
com.google.gson.JsonElement,"('getAsJsonNull()',)",136,139,0.0
com.google.gson.JsonElement,"('getAsBoolean()',)",152,152,0.0
com.google.gson.JsonElement,"('getAsBooleanWrapper()',)",165,165,0.0
com.google.gson.JsonElement,"('getAsNumber()',)",178,178,0.0
com.google.gson.JsonElement,"('getAsString()',)",191,191,0.0
com.google.gson.JsonElement,"('getAsDouble()',)",204,204,0.0
com.google.gson.JsonElement,"('getAsFloat()',)",217,217,0.0
com.google.gson.JsonElement,"('getAsLong()',)",230,230,0.0
com.google.gson.JsonElement,"('getAsInt()',)",243,243,0.0
com.google.gson.JsonElement,"('getAsByte()',)",257,257,0.0
com.google.gson.JsonElement,"('getAsCharacter()',)",271,271,0.0
com.google.gson.JsonElement,"('getAsBigDecimal()',)",285,285,0.0
com.google.gson.JsonElement,"('getAsBigInteger()',)",299,299,0.0
com.google.gson.JsonElement,"('getAsShort()',)",312,312,0.0
com.google.gson.JsonElement,"('toString()',)",321,327,0.0
com.google.gson.JsonPrimitive,"('JsonPrimitive(java.lang.Boolean)',)",46,48,0.0
com.google.gson.JsonPrimitive,"('JsonPrimitive(java.lang.Number)',)",55,57,0.0
com.google.gson.JsonPrimitive,"('JsonPrimitive(java.lang.String)',)",64,66,0.0
com.google.gson.JsonPrimitive,"('JsonPrimitive(java.lang.Character)',)",74,76,0.0
com.google.gson.JsonPrimitive,"('JsonPrimitive(java.lang.Object)',)",84,86,0.0
com.google.gson.JsonPrimitive,"('<clinit>()',)",35,35,0.0
com.google.gson.JsonPrimitive,"('deepCopy()',)",90,90,0.0
com.google.gson.JsonPrimitive,"('setValue(java.lang.Object)',)",94,104,0.0
com.google.gson.JsonPrimitive,"('isBoolean()',)",112,112,0.0
com.google.gson.JsonPrimitive,"('getAsBooleanWrapper()',)",122,122,0.0
com.google.gson.JsonPrimitive,"('getAsBoolean()',)",132,136,0.0
com.google.gson.JsonPrimitive,"('isNumber()',)",146,146,0.0
com.google.gson.JsonPrimitive,"('getAsNumber()',)",157,157,0.0
com.google.gson.JsonPrimitive,"('isString()',)",166,166,0.0
com.google.gson.JsonPrimitive,"('getAsString()',)",176,181,0.0
com.google.gson.JsonPrimitive,"('getAsDouble()',)",193,193,0.0
com.google.gson.JsonPrimitive,"('getAsBigDecimal()',)",204,204,0.0
com.google.gson.JsonPrimitive,"('getAsBigInteger()',)",215,215,0.0
com.google.gson.JsonPrimitive,"('getAsFloat()',)",227,227,0.0
com.google.gson.JsonPrimitive,"('getAsLong()',)",238,238,0.0
com.google.gson.JsonPrimitive,"('getAsShort()',)",249,249,0.0
com.google.gson.JsonPrimitive,"('getAsInt()',)",260,260,0.0
com.google.gson.JsonPrimitive,"('getAsByte()',)",265,265,0.0
com.google.gson.JsonPrimitive,"('getAsCharacter()',)",270,270,0.0
com.google.gson.JsonPrimitive,"('isPrimitiveOrString(java.lang.Object)',)",274,284,0.0
com.google.gson.JsonPrimitive,"('hashCode()',)",289,301,0.0
com.google.gson.JsonPrimitive,"('equals(java.lang.Object)',)",306,326,0.0
com.google.gson.JsonPrimitive,"('isIntegral(com.google.gson.JsonPrimitive)',)",334,339,0.0
com.google.gson.JsonArray,"('JsonArray()',)",39,41,0.0
com.google.gson.JsonArray,"('deepCopy()',)",45,49,0.0
com.google.gson.JsonArray,"('add(java.lang.Boolean)',)",58,59,0.0
com.google.gson.JsonArray,"('add(java.lang.Character)',)",67,68,0.0
com.google.gson.JsonArray,"('add(java.lang.Number)',)",76,77,0.0
com.google.gson.JsonArray,"('add(java.lang.String)',)",85,86,0.0
com.google.gson.JsonArray,"('add(com.google.gson.JsonElement)',)",94,98,0.0
com.google.gson.JsonArray,"('addAll(com.google.gson.JsonArray)',)",106,107,0.0
com.google.gson.JsonArray,"('set(int,com.google.gson.JsonElement)',)",118,118,0.0
com.google.gson.JsonArray,"('remove(com.google.gson.JsonElement)',)",129,129,0.0
com.google.gson.JsonArray,"('remove(int)',)",142,142,0.0
com.google.gson.JsonArray,"('contains(com.google.gson.JsonElement)',)",152,152,0.0
com.google.gson.JsonArray,"('size()',)",161,161,0.0
com.google.gson.JsonArray,"('iterator()',)",171,171,0.0
com.google.gson.JsonArray,"('get(int)',)",183,183,0.0
com.google.gson.JsonArray,"('getAsNumber()',)",196,199,0.0
com.google.gson.JsonArray,"('getAsString()',)",212,215,0.0
com.google.gson.JsonArray,"('getAsDouble()',)",228,231,0.0
com.google.gson.JsonArray,"('getAsBigDecimal()',)",245,248,0.0
com.google.gson.JsonArray,"('getAsBigInteger()',)",262,265,0.0
com.google.gson.JsonArray,"('getAsFloat()',)",278,281,0.0
com.google.gson.JsonArray,"('getAsLong()',)",294,297,0.0
com.google.gson.JsonArray,"('getAsInt()',)",310,313,0.0
com.google.gson.JsonArray,"('getAsByte()',)",318,321,0.0
com.google.gson.JsonArray,"('getAsCharacter()',)",326,329,0.0
com.google.gson.JsonArray,"('getAsShort()',)",342,345,0.0
com.google.gson.JsonArray,"('getAsBoolean()',)",358,361,0.0
com.google.gson.JsonArray,"('equals(java.lang.Object)',)",366,366,0.0
com.google.gson.JsonArray,"('hashCode()',)",371,371,0.0
com.google.gson.JsonObject,"('deepCopy()',)",38,42,0.0
com.google.gson.JsonObject,"('add(java.lang.String,com.google.gson.JsonElement)',)",54,58,0.0
com.google.gson.JsonObject,"('remove(java.lang.String)',)",68,68,0.0
com.google.gson.JsonObject,"('addProperty(java.lang.String,java.lang.String)',)",79,80,0.0
com.google.gson.JsonObject,"('addProperty(java.lang.String,java.lang.Number)',)",90,91,0.0
com.google.gson.JsonObject,"('addProperty(java.lang.String,java.lang.Boolean)',)",101,102,0.0
com.google.gson.JsonObject,"('addProperty(java.lang.String,java.lang.Character)',)",112,113,0.0
com.google.gson.JsonObject,"('createJsonElement(java.lang.Object)',)",122,122,0.0
com.google.gson.JsonObject,"('entrySet()',)",132,132,0.0
com.google.gson.JsonObject,"('keySet()',)",141,141,0.0
com.google.gson.JsonObject,"('size()',)",150,150,0.0
com.google.gson.JsonObject,"('has(java.lang.String)',)",160,160,0.0
com.google.gson.JsonObject,"('get(java.lang.String)',)",170,170,0.0
com.google.gson.JsonObject,"('getAsJsonPrimitive(java.lang.String)',)",180,180,0.0
com.google.gson.JsonObject,"('getAsJsonArray(java.lang.String)',)",190,190,0.0
com.google.gson.JsonObject,"('getAsJsonObject(java.lang.String)',)",200,200,0.0
com.google.gson.JsonObject,"('equals(java.lang.Object)',)",205,205,0.0
com.google.gson.JsonObject,"('hashCode()',)",211,211,0.0
com.google.gson.internal.LinkedTreeMap,"('size()',)",78,78,0.0
com.google.gson.internal.LinkedTreeMap,"('get(java.lang.Object)',)",82,83,0.0
com.google.gson.internal.LinkedTreeMap,"('containsKey(java.lang.Object)',)",87,87,0.0
com.google.gson.internal.LinkedTreeMap,"('put(java.lang.Object,java.lang.Object)',)",91,97,0.0
com.google.gson.internal.LinkedTreeMap,"('clear()',)",101,108,0.0
com.google.gson.internal.LinkedTreeMap,"('remove(java.lang.Object)',)",111,112,0.0
com.google.gson.internal.LinkedTreeMap,"('find(java.lang.Object,boolean)',)",122,180,0.0
com.google.gson.internal.LinkedTreeMap,"('findByObject(java.lang.Object)',)",186,188,0.0
com.google.gson.internal.LinkedTreeMap,"('findByEntry(java.util.Map$Entry)',)",202,204,0.0
com.google.gson.internal.LinkedTreeMap,"('equal(java.lang.Object,java.lang.Object)',)",208,208,0.0
com.google.gson.internal.LinkedTreeMap,"('removeInternal(com.google.gson.internal.LinkedTreeMap$Node,boolean)',)",218,274,0.0
com.google.gson.internal.LinkedTreeMap,"('removeInternalByKey(java.lang.Object)',)",277,281,0.0
com.google.gson.internal.LinkedTreeMap,"('replaceInParent(com.google.gson.internal.LinkedTreeMap$Node,com.google.gson.internal.LinkedTreeMap$Node)',)",285,301,0.0
com.google.gson.internal.LinkedTreeMap,"('rebalance(com.google.gson.internal.LinkedTreeMap$Node,boolean)',)",311,368,0.0
com.google.gson.internal.LinkedTreeMap,"('rotateLeft(com.google.gson.internal.LinkedTreeMap$Node)',)",374,396,0.0
com.google.gson.internal.LinkedTreeMap,"('rotateRight(com.google.gson.internal.LinkedTreeMap$Node)',)",402,424,0.0
com.google.gson.internal.LinkedTreeMap,"('entrySet()',)",430,431,0.0
com.google.gson.internal.LinkedTreeMap,"('keySet()',)",435,436,0.0
com.google.gson.internal.LinkedTreeMap,"('writeReplace()',)",628,628,0.0
com.google.gson.JsonNull,"('JsonNull()',)",39,41,0.0
com.google.gson.JsonNull,"('<clinit>()',)",32,32,0.0
com.google.gson.JsonNull,"('deepCopy()',)",45,45,0.0
com.google.gson.JsonNull,"('hashCode()',)",53,53,0.0
com.google.gson.JsonNull,"('equals(java.lang.Object)',)",61,61,0.0
com.google.gson.stream.MalformedJsonException,"('MalformedJsonException(java.lang.String)',)",29,30,0.0
com.google.gson.stream.MalformedJsonException,"('MalformedJsonException(java.lang.String,java.lang.Throwable)',)",33,37,0.0
com.google.gson.stream.MalformedJsonException,"('MalformedJsonException(java.lang.Throwable)',)",39,43,0.0
com.google.gson.internal.LazilyParsedNumber,"('LazilyParsedNumber(java.lang.String)',)",30,32,0.0
com.google.gson.internal.LazilyParsedNumber,"('intValue()',)",37,42,0.0
com.google.gson.internal.LazilyParsedNumber,"('longValue()',)",50,52,0.0
com.google.gson.internal.LazilyParsedNumber,"('floatValue()',)",58,58,0.0
com.google.gson.internal.LazilyParsedNumber,"('doubleValue()',)",63,63,0.0
com.google.gson.internal.LazilyParsedNumber,"('toString()',)",68,68,0.0
com.google.gson.internal.LazilyParsedNumber,"('writeReplace()',)",77,77,0.0
com.google.gson.internal.LazilyParsedNumber,"('hashCode()',)",82,82,0.0
com.google.gson.internal.LazilyParsedNumber,"('equals(java.lang.Object)',)",87,94,0.0
com.google.gson.internal.bind.JsonTreeReader,"('beginArray()',)",71,75,0.0
com.google.gson.internal.bind.JsonTreeReader,"('endArray()',)",78,84,0.0
com.google.gson.internal.bind.JsonTreeReader,"('beginObject()',)",87,90,0.0
com.google.gson.internal.bind.JsonTreeReader,"('endObject()',)",93,99,0.0
com.google.gson.internal.bind.JsonTreeReader,"('hasNext()',)",102,103,0.0
com.google.gson.internal.bind.JsonTreeReader,"('expect(com.google.gson.stream.JsonToken)',)",160,164,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextName()',)",167,173,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextString()',)",177,186,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextBoolean()',)",190,195,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextNull()',)",199,204,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextDouble()',)",207,220,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextLong()',)",224,234,0.0
com.google.gson.internal.bind.JsonTreeReader,"('nextInt()',)",238,248,0.0
com.google.gson.internal.bind.JsonTreeReader,"('close()',)",252,254,0.0
